snippet_id,condition,persona,wcag_criterion,expected,predicted,severity,repetition,iteration_count,total_time_seconds,num_tool_calls,num_issues
1e52060759a535934176a5a981446066aad6b31f,persona_agent,ian,2.4.6,failed,failed,moderate,0,2,16.92,4,1
1e52060759a535934176a5a981446066aad6b31f,persona_agent,ian,2.4.6,failed,failed,moderate,1,2,17.19,4,1
1e52060759a535934176a5a981446066aad6b31f,persona_agent,ian,2.4.6,failed,failed,moderate,2,2,18.44,5,1
2f1d964151ff5269a6027371956ee3b4a4a23fe7,axe,ian,2.4.6,failed,failed,serious,0,1,4.31,1,4
2f1d964151ff5269a6027371956ee3b4a4a23fe7,axe,ian,2.4.6,failed,failed,serious,1,1,4.28,1,4
2f1d964151ff5269a6027371956ee3b4a4a23fe7,axe,ian,2.4.6,failed,failed,serious,2,1,4.35,1,4
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_llm,ian,2.4.6,failed,failed,moderate,0,1,1.6,0,1
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_llm,ian,2.4.6,failed,failed,moderate,1,1,2.11,0,1
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_llm,ian,2.4.6,failed,failed,moderate,2,1,1.78,0,1
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_agent,ian,2.4.6,failed,passed,N/A,0,2,13.85,4,0
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_agent,ian,2.4.6,failed,passed,N/A,1,2,7.16,2,0
2f1d964151ff5269a6027371956ee3b4a4a23fe7,persona_agent,ian,2.4.6,failed,passed,N/A,2,2,13.38,4,0
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,axe,ian,2.4.6,inapplicable,failed,serious,0,1,4.27,1,4
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,axe,ian,2.4.6,inapplicable,failed,serious,1,1,4.26,1,4
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,axe,ian,2.4.6,inapplicable,failed,serious,2,1,4.26,1,4
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_llm,ian,2.4.6,inapplicable,failed,moderate,0,1,1.6,0,1
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_llm,ian,2.4.6,inapplicable,failed,moderate,1,1,1.57,0,1
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_llm,ian,2.4.6,inapplicable,failed,moderate,2,1,1.84,0,1
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_agent,ian,2.4.6,inapplicable,passed,N/A,0,2,9.36,2,0
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_agent,ian,2.4.6,inapplicable,passed,N/A,1,2,12.04,3,0
1d7c2f68ba65c3d81cb8a858f52be30d48a296c3,persona_agent,ian,2.4.6,inapplicable,passed,N/A,2,2,7.4,2,0
26d71f03f10bc14b28212699eddafe17adafc6b8,axe,ian,2.4.6,inapplicable,failed,serious,0,1,4.29,1,3
26d71f03f10bc14b28212699eddafe17adafc6b8,axe,ian,2.4.6,inapplicable,failed,serious,1,1,4.3,1,3
26d71f03f10bc14b28212699eddafe17adafc6b8,axe,ian,2.4.6,inapplicable,failed,serious,2,1,4.31,1,3
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_llm,ian,2.4.6,inapplicable,failed,serious,0,1,1.66,0,1
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_llm,ian,2.4.6,inapplicable,failed,serious,1,1,1.62,0,1
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_llm,ian,2.4.6,inapplicable,failed,serious,2,1,1.54,0,1
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_agent,ian,2.4.6,inapplicable,passed,N/A,0,2,6.55,2,0
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_agent,ian,2.4.6,inapplicable,passed,N/A,1,2,7.18,2,0
26d71f03f10bc14b28212699eddafe17adafc6b8,persona_agent,ian,2.4.6,inapplicable,passed,N/A,2,2,6.51,2,0
ha-3-1-4-pass-01-abbr-with-title,axe,ian,3.1.4,passed,failed,moderate,0,1,4.29,1,2
ha-3-1-4-pass-01-abbr-with-title,axe,ian,3.1.4,passed,failed,moderate,1,1,4.36,1,2
ha-3-1-4-pass-01-abbr-with-title,axe,ian,3.1.4,passed,failed,moderate,2,1,4.28,1,2
ha-3-1-4-pass-01-abbr-with-title,persona_llm,ian,3.1.4,passed,passed,N/A,0,1,1.02,0,0
ha-3-1-4-pass-01-abbr-with-title,persona_llm,ian,3.1.4,passed,passed,N/A,1,1,0.96,0,0
ha-3-1-4-pass-01-abbr-with-title,persona_llm,ian,3.1.4,passed,passed,N/A,2,1,1.16,0,0
ha-3-1-4-pass-01-abbr-with-title,persona_agent,ian,3.1.4,passed,passed,N/A,0,2,8.18,2,0
ha-3-1-4-pass-01-abbr-with-title,persona_agent,ian,3.1.4,passed,passed,N/A,1,2,7.91,2,0
ha-3-1-4-pass-01-abbr-with-title,persona_agent,ian,3.1.4,passed,passed,N/A,2,2,8.01,2,0
ha-3-1-4-pass-02-first-use-expansion,axe,ian,3.1.4,passed,failed,moderate,0,1,4.31,1,2
ha-3-1-4-pass-02-first-use-expansion,axe,ian,3.1.4,passed,failed,moderate,1,1,4.06,1,2
ha-3-1-4-pass-02-first-use-expansion,axe,ian,3.1.4,passed,failed,moderate,2,1,4.09,1,2
ha-3-1-4-pass-02-first-use-expansion,persona_llm,ian,3.1.4,passed,failed,moderate,0,1,1.7,0,1
ha-3-1-4-pass-02-first-use-expansion,persona_llm,ian,3.1.4,passed,failed,moderate,1,1,1.54,0,1
ha-3-1-4-pass-02-first-use-expansion,persona_llm,ian,3.1.4,passed,failed,moderate,2,1,1.51,0,1
ha-3-1-4-pass-02-first-use-expansion,persona_agent,ian,3.1.4,passed,failed,moderate,0,2,9.62,2,1
ha-3-1-4-pass-02-first-use-expansion,persona_agent,ian,3.1.4,passed,failed,moderate,1,2,9.57,2,1
ha-3-1-4-pass-02-first-use-expansion,persona_agent,ian,3.1.4,passed,failed,moderate,2,2,8.26,2,1
ha-3-1-4-fail-01-bare-acronyms,axe,ian,3.1.4,failed,failed,moderate,0,1,4.09,1,2
ha-3-1-4-fail-01-bare-acronyms,axe,ian,3.1.4,failed,failed,moderate,1,1,4.04,1,2
ha-3-1-4-fail-01-bare-acronyms,axe,ian,3.1.4,failed,failed,moderate,2,1,4.08,1,2
ha-3-1-4-fail-01-bare-acronyms,persona_llm,ian,3.1.4,failed,failed,moderate,0,1,1.48,0,1
ha-3-1-4-fail-01-bare-acronyms,persona_llm,ian,3.1.4,failed,failed,moderate,1,1,1.46,0,1
ha-3-1-4-fail-01-bare-acronyms,persona_llm,ian,3.1.4,failed,failed,moderate,2,1,1.69,0,1
ha-3-1-4-fail-01-bare-acronyms,persona_agent,ian,3.1.4,failed,passed,N/A,0,2,7.57,2,0
ha-3-1-4-fail-01-bare-acronyms,persona_agent,ian,3.1.4,failed,passed,N/A,1,2,8.01,2,0
ha-3-1-4-fail-01-bare-acronyms,persona_agent,ian,3.1.4,failed,passed,N/A,2,2,8.29,2,0
ha-3-1-4-fail-02-empty-abbr-title,axe,ian,3.1.4,failed,failed,moderate,0,1,4.08,1,2
ha-3-1-4-fail-02-empty-abbr-title,axe,ian,3.1.4,failed,failed,moderate,1,1,4.05,1,2
ha-3-1-4-fail-02-empty-abbr-title,axe,ian,3.1.4,failed,failed,moderate,2,1,4.05,1,2
ha-3-1-4-fail-02-empty-abbr-title,persona_llm,ian,3.1.4,failed,failed,moderate,0,1,2.24,0,2
ha-3-1-4-fail-02-empty-abbr-title,persona_llm,ian,3.1.4,failed,failed,moderate,1,1,1.61,0,2
ha-3-1-4-fail-02-empty-abbr-title,persona_llm,ian,3.1.4,failed,failed,moderate,2,1,1.78,0,2
ha-3-1-4-fail-02-empty-abbr-title,persona_agent,ian,3.1.4,failed,failed,moderate,0,2,8.23,2,1
ha-3-1-4-fail-02-empty-abbr-title,persona_agent,ian,3.1.4,failed,failed,moderate,1,2,7.69,2,1
ha-3-1-4-fail-02-empty-abbr-title,persona_agent,ian,3.1.4,failed,failed,moderate,2,2,7.83,2,1
ha-3-1-4-inap-01-no-abbreviations,axe,ian,3.1.4,inapplicable,failed,moderate,0,1,4.11,1,2
ha-3-1-4-inap-01-no-abbreviations,axe,ian,3.1.4,inapplicable,failed,moderate,1,1,4.21,1,2
ha-3-1-4-inap-01-no-abbreviations,axe,ian,3.1.4,inapplicable,failed,moderate,2,1,4.07,1,2
ha-3-1-4-inap-01-no-abbreviations,persona_llm,ian,3.1.4,inapplicable,passed,N/A,0,1,2.43,0,0
ha-3-1-4-inap-01-no-abbreviations,persona_llm,ian,3.1.4,inapplicable,passed,N/A,1,1,0.79,0,0
ha-3-1-4-inap-01-no-abbreviations,persona_llm,ian,3.1.4,inapplicable,passed,N/A,2,1,0.99,0,0
ha-3-1-4-inap-01-no-abbreviations,persona_agent,ian,3.1.4,inapplicable,passed,N/A,0,2,2.16,1,0
ha-3-1-4-inap-01-no-abbreviations,persona_agent,ian,3.1.4,inapplicable,passed,N/A,1,2,2.03,1,0
ha-3-1-4-inap-01-no-abbreviations,persona_agent,ian,3.1.4,inapplicable,passed,N/A,2,2,2.07,1,0
ha-3-1-4-inap-02-only-common-words,axe,ian,3.1.4,inapplicable,failed,moderate,0,1,4.05,1,2
ha-3-1-4-inap-02-only-common-words,axe,ian,3.1.4,inapplicable,failed,moderate,1,1,4.01,1,2
ha-3-1-4-inap-02-only-common-words,axe,ian,3.1.4,inapplicable,failed,moderate,2,1,4.01,1,2
ha-3-1-4-inap-02-only-common-words,persona_llm,ian,3.1.4,inapplicable,failed,moderate,0,1,1.66,0,1
ha-3-1-4-inap-02-only-common-words,persona_llm,ian,3.1.4,inapplicable,failed,moderate,1,1,2.1,0,1
ha-3-1-4-inap-02-only-common-words,persona_llm,ian,3.1.4,inapplicable,failed,moderate,2,1,1.81,0,1
ha-3-1-4-inap-02-only-common-words,persona_agent,ian,3.1.4,inapplicable,passed,N/A,0,2,4.1,1,0
ha-3-1-4-inap-02-only-common-words,persona_agent,ian,3.1.4,inapplicable,passed,N/A,1,2,2.16,1,0
ha-3-1-4-inap-02-only-common-words,persona_agent,ian,3.1.4,inapplicable,passed,N/A,2,2,4.8,1,0
ha-3-1-5-pass-01-with-summary,axe,ian,3.1.5,passed,failed,moderate,0,1,4.05,1,2
ha-3-1-5-pass-01-with-summary,axe,ian,3.1.5,passed,failed,moderate,1,1,4.09,1,2
ha-3-1-5-pass-01-with-summary,axe,ian,3.1.5,passed,failed,moderate,2,1,4.13,1,2
ha-3-1-5-pass-01-with-summary,persona_llm,ian,3.1.5,passed,failed,moderate,0,1,2.84,0,1
ha-3-1-5-pass-01-with-summary,persona_llm,ian,3.1.5,passed,failed,moderate,1,1,1.52,0,1
ha-3-1-5-pass-01-with-summary,persona_llm,ian,3.1.5,passed,failed,moderate,2,1,1.95,0,1
ha-3-1-5-pass-01-with-summary,persona_agent,ian,3.1.5,passed,failed,moderate,0,2,10.14,2,1
ha-3-1-5-pass-01-with-summary,persona_agent,ian,3.1.5,passed,failed,moderate,1,2,10.06,2,1
ha-3-1-5-pass-01-with-summary,persona_agent,ian,3.1.5,passed,failed,moderate,2,2,10.36,2,1
ha-3-1-5-pass-02-simple-prose,axe,ian,3.1.5,passed,failed,moderate,0,1,4.04,1,2
ha-3-1-5-pass-02-simple-prose,axe,ian,3.1.5,passed,failed,moderate,1,1,4.08,1,2
ha-3-1-5-pass-02-simple-prose,axe,ian,3.1.5,passed,failed,moderate,2,1,4.07,1,2
ha-3-1-5-pass-02-simple-prose,persona_llm,ian,3.1.5,passed,passed,N/A,0,1,1.41,0,0
ha-3-1-5-pass-02-simple-prose,persona_llm,ian,3.1.5,passed,passed,N/A,1,1,0.89,0,0
ha-3-1-5-pass-02-simple-prose,persona_llm,ian,3.1.5,passed,passed,N/A,2,1,1.23,0,0
ha-3-1-5-pass-02-simple-prose,persona_agent,ian,3.1.5,passed,passed,N/A,0,2,8.8,2,0
ha-3-1-5-pass-02-simple-prose,persona_agent,ian,3.1.5,passed,passed,N/A,1,2,8.52,2,0
ha-3-1-5-pass-02-simple-prose,persona_agent,ian,3.1.5,passed,passed,N/A,2,2,8.64,2,0
ha-3-1-5-fail-01-dense-academic,axe,ian,3.1.5,failed,failed,moderate,0,1,4.13,1,2
ha-3-1-5-fail-01-dense-academic,axe,ian,3.1.5,failed,failed,moderate,1,1,4.11,1,2
ha-3-1-5-fail-01-dense-academic,axe,ian,3.1.5,failed,failed,moderate,2,1,4.02,1,2
ha-3-1-5-fail-01-dense-academic,persona_llm,ian,3.1.5,failed,failed,moderate,0,1,4.17,0,2
ha-3-1-5-fail-01-dense-academic,persona_llm,ian,3.1.5,failed,failed,moderate,1,1,2.89,0,2
ha-3-1-5-fail-01-dense-academic,persona_llm,ian,3.1.5,failed,failed,moderate,2,1,3.06,0,2
ha-3-1-5-fail-01-dense-academic,persona_agent,ian,3.1.5,failed,failed,moderate,0,2,9.41,2,1
ha-3-1-5-fail-01-dense-academic,persona_agent,ian,3.1.5,failed,failed,moderate,1,2,10.98,2,1
ha-3-1-5-fail-01-dense-academic,persona_agent,ian,3.1.5,failed,failed,moderate,2,2,9.84,2,1
ha-3-1-5-fail-02-legal-density,axe,ian,3.1.5,failed,failed,moderate,0,1,4.15,1,2
ha-3-1-5-fail-02-legal-density,axe,ian,3.1.5,failed,failed,moderate,1,1,4.04,1,2
ha-3-1-5-fail-02-legal-density,axe,ian,3.1.5,failed,failed,moderate,2,1,4.12,1,2
ha-3-1-5-fail-02-legal-density,persona_llm,ian,3.1.5,failed,failed,moderate,0,1,2.19,0,1
ha-3-1-5-fail-02-legal-density,persona_llm,ian,3.1.5,failed,failed,moderate,1,1,1.55,0,1
ha-3-1-5-fail-02-legal-density,persona_llm,ian,3.1.5,failed,failed,moderate,2,1,1.84,0,1
ha-3-1-5-fail-02-legal-density,persona_agent,ian,3.1.5,failed,failed,moderate,0,2,9.41,2,1
ha-3-1-5-fail-02-legal-density,persona_agent,ian,3.1.5,failed,failed,moderate,1,2,4.83,1,1
ha-3-1-5-fail-02-legal-density,persona_agent,ian,3.1.5,failed,failed,moderate,2,2,9.52,2,1
ha-3-1-5-inap-01-minimal-text,axe,ian,3.1.5,inapplicable,failed,moderate,0,1,3.97,1,2
ha-3-1-5-inap-01-minimal-text,axe,ian,3.1.5,inapplicable,failed,moderate,1,1,4.13,1,2
ha-3-1-5-inap-01-minimal-text,axe,ian,3.1.5,inapplicable,failed,moderate,2,1,4.06,1,2
ha-3-1-5-inap-01-minimal-text,persona_llm,ian,3.1.5,inapplicable,failed,moderate,0,1,3.52,0,5
ha-3-1-5-inap-01-minimal-text,persona_llm,ian,3.1.5,inapplicable,passed,N/A,1,1,1.19,0,0
ha-3-1-5-inap-01-minimal-text,persona_llm,ian,3.1.5,inapplicable,passed,N/A,2,1,1.18,0,0
ha-3-1-5-inap-01-minimal-text,persona_agent,ian,3.1.5,inapplicable,failed,serious,0,2,22.32,5,3
ha-3-1-5-inap-01-minimal-text,persona_agent,ian,3.1.5,inapplicable,failed,moderate,1,2,14.78,3,2
ha-3-1-5-inap-01-minimal-text,persona_agent,ian,3.1.5,inapplicable,failed,moderate,2,2,13.92,2,2
ha-3-1-5-inap-02-proper-names,axe,ian,3.1.5,inapplicable,failed,moderate,0,1,4.14,1,2
ha-3-1-5-inap-02-proper-names,axe,ian,3.1.5,inapplicable,failed,moderate,1,1,4.09,1,2
ha-3-1-5-inap-02-proper-names,axe,ian,3.1.5,inapplicable,failed,moderate,2,1,4.11,1,2
ha-3-1-5-inap-02-proper-names,persona_llm,ian,3.1.5,inapplicable,passed,N/A,0,1,1.04,0,0
ha-3-1-5-inap-02-proper-names,persona_llm,ian,3.1.5,inapplicable,passed,N/A,1,1,1.06,0,0
ha-3-1-5-inap-02-proper-names,persona_llm,ian,3.1.5,inapplicable,passed,N/A,2,1,1.11,0,0
ha-3-1-5-inap-02-proper-names,persona_agent,ian,3.1.5,inapplicable,passed,N/A,0,2,8.15,2,0
ha-3-1-5-inap-02-proper-names,persona_agent,ian,3.1.5,inapplicable,passed,N/A,1,2,10.15,2,0
ha-3-1-5-inap-02-proper-names,persona_agent,ian,3.1.5,inapplicable,passed,N/A,2,2,9.21,2,0
13b8678881fba03e7465f82b5550abc5093f7968,axe,lakshmi,1.1.1,passed,failed,moderate,0,1,4.06,1,2
13b8678881fba03e7465f82b5550abc5093f7968,axe,lakshmi,1.1.1,passed,failed,moderate,1,1,4.08,1,2
13b8678881fba03e7465f82b5550abc5093f7968,axe,lakshmi,1.1.1,passed,failed,moderate,2,1,4.02,1,2
13b8678881fba03e7465f82b5550abc5093f7968,persona_llm,lakshmi,1.1.1,passed,passed,N/A,0,1,1.58,0,0
13b8678881fba03e7465f82b5550abc5093f7968,persona_llm,lakshmi,1.1.1,passed,passed,N/A,1,1,1.24,0,0
13b8678881fba03e7465f82b5550abc5093f7968,persona_llm,lakshmi,1.1.1,passed,passed,N/A,2,1,1.35,0,0
13b8678881fba03e7465f82b5550abc5093f7968,persona_agent,lakshmi,1.1.1,passed,failed,serious,0,2,6.62,3,1
13b8678881fba03e7465f82b5550abc5093f7968,persona_agent,lakshmi,1.1.1,passed,failed,serious,1,2,5.93,3,1
13b8678881fba03e7465f82b5550abc5093f7968,persona_agent,lakshmi,1.1.1,passed,inapplicable,N/A,2,2,4.31,2,0
1b172036f8e219ef9b6f591d7f5df26e4ba11327,axe,lakshmi,1.1.1,passed,failed,moderate,0,1,4.1,1,3
1b172036f8e219ef9b6f591d7f5df26e4ba11327,axe,lakshmi,1.1.1,passed,failed,moderate,1,1,4.04,1,3
1b172036f8e219ef9b6f591d7f5df26e4ba11327,axe,lakshmi,1.1.1,passed,failed,moderate,2,1,4.09,1,3
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_llm,lakshmi,1.1.1,passed,failed,critical,0,1,2.39,0,1
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_llm,lakshmi,1.1.1,passed,failed,critical,1,1,2.46,0,1
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_llm,lakshmi,1.1.1,passed,failed,critical,2,1,3.04,0,1
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_agent,lakshmi,1.1.1,passed,failed,critical,0,2,5.22,2,1
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_agent,lakshmi,1.1.1,passed,failed,serious,1,2,7.88,3,1
1b172036f8e219ef9b6f591d7f5df26e4ba11327,persona_agent,lakshmi,1.1.1,passed,failed,critical,2,2,5.48,2,2
04342a3834e0003f3057807937d617e432e83d33,axe,lakshmi,1.1.1,failed,failed,critical,0,1,4.08,1,3
04342a3834e0003f3057807937d617e432e83d33,axe,lakshmi,1.1.1,failed,failed,critical,1,1,4.04,1,3
04342a3834e0003f3057807937d617e432e83d33,axe,lakshmi,1.1.1,failed,failed,critical,2,1,3.99,1,3
04342a3834e0003f3057807937d617e432e83d33,persona_llm,lakshmi,1.1.1,failed,failed,critical,0,1,2.3,0,1
04342a3834e0003f3057807937d617e432e83d33,persona_llm,lakshmi,1.1.1,failed,failed,critical,1,1,2.53,0,1
04342a3834e0003f3057807937d617e432e83d33,persona_llm,lakshmi,1.1.1,failed,failed,critical,2,1,2.34,0,1
04342a3834e0003f3057807937d617e432e83d33,persona_agent,lakshmi,1.1.1,failed,failed,critical,0,3,7.11,3,1
04342a3834e0003f3057807937d617e432e83d33,persona_agent,lakshmi,1.1.1,failed,failed,critical,1,2,3.05,1,1
04342a3834e0003f3057807937d617e432e83d33,persona_agent,lakshmi,1.1.1,failed,failed,critical,2,3,9.63,2,1
0bbd55ba8e418361f99f717418206a37d57fd978,axe,lakshmi,1.1.1,failed,failed,critical,0,1,4.07,1,3
0bbd55ba8e418361f99f717418206a37d57fd978,axe,lakshmi,1.1.1,failed,failed,critical,1,1,4.06,1,3
0bbd55ba8e418361f99f717418206a37d57fd978,axe,lakshmi,1.1.1,failed,failed,critical,2,1,4.03,1,3
0bbd55ba8e418361f99f717418206a37d57fd978,persona_llm,lakshmi,1.1.1,failed,failed,critical,0,1,2.51,0,1
0bbd55ba8e418361f99f717418206a37d57fd978,persona_llm,lakshmi,1.1.1,failed,failed,critical,1,1,1.96,0,1
0bbd55ba8e418361f99f717418206a37d57fd978,persona_llm,lakshmi,1.1.1,failed,failed,critical,2,1,2.08,0,1
0bbd55ba8e418361f99f717418206a37d57fd978,persona_agent,lakshmi,1.1.1,failed,failed,critical,0,2,5.94,2,1
0bbd55ba8e418361f99f717418206a37d57fd978,persona_agent,lakshmi,1.1.1,failed,failed,critical,1,3,7.63,2,1
0bbd55ba8e418361f99f717418206a37d57fd978,persona_agent,lakshmi,1.1.1,failed,failed,critical,2,3,7.53,2,1
0ab8d652533229aae98191a6a43c2168e1959963,axe,lakshmi,1.1.1,inapplicable,failed,moderate,0,1,4.02,1,3
0ab8d652533229aae98191a6a43c2168e1959963,axe,lakshmi,1.1.1,inapplicable,failed,moderate,1,1,4.01,1,3
0ab8d652533229aae98191a6a43c2168e1959963,axe,lakshmi,1.1.1,inapplicable,failed,moderate,2,1,4.03,1,3
0ab8d652533229aae98191a6a43c2168e1959963,persona_llm,lakshmi,1.1.1,inapplicable,failed,critical,0,1,2.45,0,1
0ab8d652533229aae98191a6a43c2168e1959963,persona_llm,lakshmi,1.1.1,inapplicable,failed,critical,1,1,2.1,0,1
0ab8d652533229aae98191a6a43c2168e1959963,persona_llm,lakshmi,1.1.1,inapplicable,failed,critical,2,1,2.25,0,1
0ab8d652533229aae98191a6a43c2168e1959963,persona_agent,lakshmi,1.1.1,inapplicable,failed,critical,0,2,3.66,1,1
0ab8d652533229aae98191a6a43c2168e1959963,persona_agent,lakshmi,1.1.1,inapplicable,failed,critical,1,2,3.28,1,1
0ab8d652533229aae98191a6a43c2168e1959963,persona_agent,lakshmi,1.1.1,inapplicable,failed,critical,2,2,3.26,1,1
1f2223805c79c21fade3ebf0d9a29f979c16f581,axe,lakshmi,1.1.1,inapplicable,failed,moderate,0,1,3.98,1,2
1f2223805c79c21fade3ebf0d9a29f979c16f581,axe,lakshmi,1.1.1,inapplicable,failed,moderate,1,1,4.09,1,2
1f2223805c79c21fade3ebf0d9a29f979c16f581,axe,lakshmi,1.1.1,inapplicable,failed,moderate,2,1,4.07,1,2
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_llm,lakshmi,1.1.1,inapplicable,inapplicable,N/A,0,1,1.11,0,0
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_llm,lakshmi,1.1.1,inapplicable,inapplicable,N/A,1,1,0.97,0,0
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_llm,lakshmi,1.1.1,inapplicable,inapplicable,N/A,2,1,0.97,0,0
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_agent,lakshmi,1.1.1,inapplicable,inapplicable,N/A,0,1,1.17,0,0
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_agent,lakshmi,1.1.1,inapplicable,inapplicable,N/A,1,1,0.98,0,0
1f2223805c79c21fade3ebf0d9a29f979c16f581,persona_agent,lakshmi,1.1.1,inapplicable,inapplicable,N/A,2,1,1.33,0,0
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,lakshmi,1.3.1,passed,failed,moderate,0,1,4.07,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,lakshmi,1.3.1,passed,failed,moderate,1,1,4.11,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,axe,lakshmi,1.3.1,passed,failed,moderate,2,1,4.09,1,3
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,lakshmi,1.3.1,passed,failed,critical,0,1,2.53,0,1
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,lakshmi,1.3.1,passed,failed,critical,1,1,5.62,0,5
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_llm,lakshmi,1.3.1,passed,failed,critical,2,1,4.34,0,5
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,lakshmi,1.3.1,passed,failed,serious,0,2,5.05,3,1
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,lakshmi,1.3.1,passed,failed,serious,1,2,5.55,3,1
1400d13aa5a86dbacf71db631f5de1abfc982094,persona_agent,lakshmi,1.3.1,passed,failed,serious,2,2,6.79,3,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,lakshmi,1.3.1,passed,failed,moderate,0,1,4.0,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,lakshmi,1.3.1,passed,failed,moderate,1,1,4.08,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,axe,lakshmi,1.3.1,passed,failed,moderate,2,1,4.0,1,2
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,lakshmi,1.3.1,passed,failed,critical,0,1,1.73,0,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,lakshmi,1.3.1,passed,failed,critical,1,1,1.59,0,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_llm,lakshmi,1.3.1,passed,failed,critical,2,1,2.54,0,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,lakshmi,1.3.1,passed,failed,serious,0,2,7.38,3,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,lakshmi,1.3.1,passed,failed,serious,1,2,7.09,3,1
1acc47f25d4931c25fe3efbb676af6fd4e2ee57e,persona_agent,lakshmi,1.3.1,passed,failed,serious,2,2,6.91,3,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,lakshmi,1.3.1,failed,failed,critical,0,1,4.05,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,lakshmi,1.3.1,failed,failed,critical,1,1,4.06,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,axe,lakshmi,1.3.1,failed,failed,critical,2,1,4.0,1,5
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,lakshmi,1.3.1,failed,failed,serious,0,1,2.46,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,lakshmi,1.3.1,failed,failed,serious,1,1,2.04,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_llm,lakshmi,1.3.1,failed,failed,serious,2,1,3.63,0,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,lakshmi,1.3.1,failed,failed,serious,0,2,5.39,3,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,lakshmi,1.3.1,failed,failed,serious,1,2,6.73,3,1
0763ce51664b522eb3ed2c5479e11f4ed91e871c,persona_agent,lakshmi,1.3.1,failed,failed,serious,2,2,5.02,3,1
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,lakshmi,1.3.1,failed,failed,critical,0,1,4.03,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,lakshmi,1.3.1,failed,failed,critical,1,1,4.04,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,axe,lakshmi,1.3.1,failed,failed,critical,2,1,4.03,1,4
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,lakshmi,1.3.1,failed,failed,critical,0,1,2.69,0,2
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,lakshmi,1.3.1,failed,failed,critical,1,1,2.34,0,2
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_llm,lakshmi,1.3.1,failed,failed,critical,2,1,2.86,0,2
0fd4574e8dd585f4cb14c20f9966bf94f2139ea9,persona_agent,lakshmi,1.3.1,failed,failed,critical,0,2,7.0,2,2
